Date,Open,High,Low,Close,Volume
13/10/2017 16:00:00,2555.66,2557.65,2552.09,2553.17,0
16/10/2017 16:00:00,2555.57,2559.47,2552.64,2557.64,0
17/10/2017 16:00:00,2557.17,2559.71,2554.69,2559.36,0
18/10/2017 16:00:00,2562.87,2564.11,2559.67,2561.26,0
19/10/2017 16:00:00,2553.39,2562.36,2547.92,2562.1,0
20/10/2017 16:00:00,2567.56,2575.44,2567.56,2575.21,0
23/10/2017 16:00:00,2578.08,2578.29,2564.33,2564.98,0
24/10/2017 16:00:00,2568.66,2572.18,2565.58,2569.13,0
25/10/2017 16:00:00,2566.52,2567.4,2544,2557.15,0
26/10/2017 16:00:00,2560.08,2567.07,2559.8,2560.4,0
27/10/2017 16:00:00,2570.26,2582.98,2565.94,2581.07,0
30/10/2017 16:00:00,2577.75,2580.03,2568.25,2572.83,0
31/10/2017 16:00:00,2575.99,2578.29,2572.15,2575.26,0
01/11/2017 16:00:00,2583.21,2588.4,2574.92,2579.36,0
02/11/2017 16:00:00,2579.46,2581.11,2566.17,2579.85,0
03/11/2017 16:00:00,2581.93,2588.42,2576.77,2587.84,0
06/11/2017 16:00:00,2587.47,2593.38,2585.66,2591.13,0
07/11/2017 16:00:00,2592.11,2597.02,2584.35,2590.64,0
08/11/2017 16:00:00,2588.71,2595.47,2585.02,2594.38,0
09/11/2017 16:00:00,2584,2586.5,2566.33,2584.62,0
10/11/2017 16:00:00,2580.18,2583.81,2575.57,2582.3,0
13/11/2017 16:00:00,2576.53,2587.66,2574.48,2584.84,0
14/11/2017 16:00:00,2577.75,2579.66,2566.56,2578.87,0
15/11/2017 16:00:00,2569.45,2572.84,2557.45,2564.62,0
16/11/2017 16:00:00,2572.95,2590.09,2572.95,2585.64,0
17/11/2017 16:00:00,2582.94,2583.96,2577.62,2578.85,0
20/11/2017 16:00:00,2579.49,2584.64,2578.24,2582.14,0
21/11/2017 16:00:00,2589.17,2601.19,2589.17,2599.03,0
22/11/2017 16:00:00,2600.31,2600.94,2595.23,2597.08,0
24/11/2017 13:00:00,2600.42,2604.21,2600.42,2602.42,0
27/11/2017 16:00:00,2602.66,2606.41,2598.87,2601.42,0
28/11/2017 16:00:00,2605.94,2627.69,2605.44,2627.04,0
29/11/2017 16:00:00,2627.82,2634.89,2620.32,2626.07,0
30/11/2017 16:00:00,2633.93,2657.74,2633.93,2647.58,0
01/12/2017 16:00:00,2645.1,2650.62,2605.52,2642.22,0
04/12/2017 16:00:00,2657.19,2665.19,2639.03,2639.44,0
05/12/2017 16:00:00,2639.78,2648.72,2627.73,2629.57,0
06/12/2017 16:00:00,2626.24,2634.41,2624.83,2629.27,0
07/12/2017 16:00:00,2628.38,2640.99,2626.53,2636.98,0
08/12/2017 16:00:00,2646.21,2651.65,2644.1,2651.5,0
11/12/2017 16:00:00,2652.19,2660.33,2651.47,2659.99,0
12/12/2017 16:00:00,2661.73,2669.72,2659.78,2664.11,0
13/12/2017 16:00:00,2667.59,2671.88,2662.85,2662.85,0
14/12/2017 16:00:00,2665.87,2668.09,2652.01,2652.01,0
15/12/2017 16:00:00,2660.63,2679.63,2659.14,2675.81,0
18/12/2017 16:00:00,2685.92,2694.97,2685.92,2690.16,0
19/12/2017 16:00:00,2692.71,2694.44,2680.74,2681.47,0
20/12/2017 16:00:00,2688.18,2691.01,2676.11,2679.25,0
21/12/2017 16:00:00,2683.02,2692.64,2682.4,2684.57,0
22/12/2017 16:00:00,2684.22,2685.35,2678.13,2683.34,0
26/12/2017 16:00:00,2679.09,2682.74,2677.96,2680.5,0
27/12/2017 16:00:00,2682.1,2685.64,2678.91,2682.62,0
28/12/2017 16:00:00,2686.1,2687.66,2682.69,2687.54,0
29/12/2017 16:00:00,2689.15,2692.12,2673.61,2673.61,0
02/01/2018 16:00:00,2683.73,2695.89,2682.36,2695.81,0
03/01/2018 16:00:00,2697.85,2714.37,2697.77,2713.06,0
04/01/2018 16:00:00,2719.31,2729.29,2719.07,2723.99,0
05/01/2018 16:00:00,2731.33,2743.45,2727.92,2743.15,0
08/01/2018 16:00:00,2742.67,2748.51,2737.6,2747.71,0
09/01/2018 16:00:00,2751.15,2759.14,2747.86,2751.29,0
10/01/2018 16:00:00,2745.55,2750.8,2736.06,2748.23,0
11/01/2018 16:00:00,2752.97,2767.56,2752.78,2767.56,0
12/01/2018 16:00:00,2770.18,2787.85,2769.64,2786.24,0
16/01/2018 16:00:00,2798.96,2807.54,2768.64,2776.42,0
17/01/2018 16:00:00,2784.99,2807.04,2778.38,2802.56,0
18/01/2018 16:00:00,2802.4,2805.83,2792.56,2798.03,0
19/01/2018 16:00:00,2802.6,2810.33,2798.08,2810.3,0
22/01/2018 16:00:00,2809.16,2833.03,2808.12,2832.97,0
23/01/2018 16:00:00,2835.05,2842.24,2830.59,2839.13,0
24/01/2018 16:00:00,2845.42,2852.97,2824.81,2837.54,0
25/01/2018 16:00:00,2846.24,2848.56,2830.94,2839.25,0
26/01/2018 16:00:00,2847.48,2872.87,2846.18,2872.87,0
29/01/2018 16:00:00,2867.23,2870.62,2851.48,2853.53,0
30/01/2018 16:00:00,2832.74,2837.75,2818.27,2822.43,0
31/01/2018 16:00:00,2832.41,2839.26,2813.04,2823.81,0
01/02/2018 16:00:00,2816.45,2835.96,2812.7,2821.98,0
02/02/2018 16:00:00,2808.92,2808.92,2759.97,2762.13,0
05/02/2018 16:00:00,2741.06,2763.39,2638.17,2648.94,0
06/02/2018 16:00:00,2614.78,2701.04,2593.6,2695.14,0
07/02/2018 16:00:00,2690.95,2727.67,2681.33,2681.66,0
08/02/2018 16:00:00,2685.01,2685.27,2580.56,2581,0
09/02/2018 16:00:00,2601.78,2638.67,2532.69,2619.55,0
12/02/2018 16:00:00,2636.75,2672.61,2622.45,2656,0
13/02/2018 16:00:00,2646.27,2668.84,2637.08,2662.94,0
14/02/2018 16:00:00,2651.21,2702.1,2648.89,2698.63,0
15/02/2018 16:00:00,2713.46,2731.51,2689.82,2731.2,0
16/02/2018 16:00:00,2727.14,2754.42,2725.11,2732.22,0
20/02/2018 16:00:00,2722.99,2737.6,2706.76,2716.26,0
21/02/2018 16:00:00,2720.53,2747.75,2701.29,2701.33,0
22/02/2018 16:00:00,2710.42,2731.26,2697.77,2703.96,0
23/02/2018 16:00:00,2715.8,2747.76,2713.74,2747.3,0
26/02/2018 16:00:00,2757.37,2780.64,2753.78,2779.6,0
27/02/2018 16:00:00,2780.45,2789.15,2744.22,2744.28,0
28/02/2018 16:00:00,2753.78,2761.52,2713.54,2713.83,0
01/03/2018 16:00:00,2715.22,2730.89,2659.65,2677.67,0
02/03/2018 16:00:00,2658.89,2696.25,2647.32,2691.25,0
05/03/2018 16:00:00,2681.06,2728.09,2675.75,2720.94,0
06/03/2018 16:00:00,2730.18,2732.08,2711.26,2728.12,0
07/03/2018 16:00:00,2710.18,2730.6,2701.74,2726.8,0
08/03/2018 16:00:00,2732.75,2740.45,2722.65,2738.97,0
09/03/2018 16:00:00,2752.91,2786.57,2751.54,2786.57,0
12/03/2018 16:00:00,2790.54,2796.98,2779.26,2783.02,0
13/03/2018 16:00:00,2792.31,2801.9,2758.68,2765.31,0
14/03/2018 16:00:00,2774.06,2777.11,2744.38,2749.48,0
